query_id             doc_id               doc_score           
1                    239                  1                   
1                    240                  3                   
1                    242                  1                   
1                    243                  1                   
1                    244                  2                   
1                    245                  1                   
1                    251                  2                   
1                    252                  3                   
1                    253                  2                   
1                    260                  1                   
1                    261                  1                   
1                    262                  2                   
1                    263                  1                   
1                    267                  2                   
1                    268                  1                   
1                    269                  1                   
1                    270                  1                   
1                    272                  1                   
1                    274                  2                   
1                    280                  2                   
1                    283                  2                   
1                    284                  1                   
1                    288                  1                   
1                    292                  2                   
1                    293                  2                   
1                    294                  2                   
1                    295                  1                   
1                    296                  1                   
1                    297                  1                   
1                    300                  1                   
1                    302                  2                   
1                    303                  1                   
1                    304                  2                   
1                    305                  3                   
1                    306                  2                   
1                    308                  1                   
1                    309                  2                   
1                    310                  1                   
1                    311                  2                   
1                    314                  2                   
1                    315                  3                   
1                    316                  1                   
1                    325                  1                   
1                    327                  1                   
1                    328                  3                   
1                    329                  5                   
1                    331                  1                   
1                    332                  3                   
1                    333                  1                   
1                    334                  1                   
1                    335                  1                   
1                    338                  1                   
1                    339                  1                   
1                    342                  2                   
1                    343                  1                   
1                    344                  1                   
1                    345                  1                   
1                    347                  1                   
1                    348                  1                   
1                    349                  2                   
1                    350                  1                   
1                    352                  2                   
1                    353                  1                   
1                    354                  1                   
1                    358                  1                   
1                    359                  2                   
1                    364                  2                   
1                    366                  2                   
1                    370                  1                   
1                    371                  1                   
1                    373                  1                   
1                    374                  1                   
1                    378                  2                   
1                    380                  1                   
1                    383                  1                   
1                    387                  1                   
1                    388                  1                   
1                    390                  1                   
1                    391                  1                   
1                    395                  1                   
1                    396                  1                   
1                    397                  1                   
1                    398                  1                   
1                    399                  1                   
1                    404                  1                   
1                    406                  2                   
1                    407                  1                   
1                    410                  1                   
1                    414                  2                   
1                    415                  2                   
1                    416                  1                   
1                    417                  1                   
1                    421                  1                   
1                    423                  1                   
1                    429                  1                   
1                    430                  1                   
1                    431                  2                   
1                    433                  1                   
1                    435                  2                   
1                    436                  2                   
1                    437                  1                   
1                    438                  2                   
1                    440                  1                   
1                    441                  1                   
1                    442                  1                   
1                    443                  1                   
1                    446                  1                   
1                    447                  1                   
1                    449                  1                   
1                    453                  2                   
1                    455                  1                   
1                    456                  2                   
1                    462                  1                   
1                    463                  1                   
1                    464                  2                   
1                    465                  1                   
1                    466                  2                   
1                    468                  1                   
1                    472                  1                   
1                    473                  1                   
1                    476                  1                   
1                    481                  1                   
1                    485                  1                   
1                    486                  6                   
1                    489                  1                   
1                    490                  1                   
1                    491                  2                   
1                    493                  2                   
1                    494                  1                   
1                    495                  1                   
1                    497                  2                   
1                    500                  1                   
1                    506                  1                   
1                    508                  1                   
1                    509                  1                   
1                    513                  2                   
1                    516                  1                   
1                    518                  1                   
1                    519                  2                   
1                    520                  1                   
1                    522                  2                   
1                    524                  1                   
1                    525                  1                   
1                    526                  3                   
1                    529                  1                   
1                    530                  1                   
1                    536                  2                   
1                    538                  2                   
1                    539                  1                   
1                    540                  1                   
1                    541                  1                   
1                    542                  2                   
1                    543                  1                   
1                    546                  2                   
1                    547                  1                   
1                    548                  1                   
1                    549                  1                   
1                    550                  1                   
1                    552                  2                   
1                    553                  2                   
1                    554                  1                   
1                    555                  1                   
1                    559                  1                   
1                    560                  2                   
1                    562                  1                   
1                    563                  1                   
1                    564                  1                   
1                    565                  2                   
1                    566                  1                   
1                    567                  1                   
1                    568                  1                   
1                    569                  1                   
1                    571                  1                   
1                    572                  3                   
1                    573                  3                   
1                    574                  1                   
1                    575                  1                   
1                    576                  3                   
1                    577                  1                   
1                    578                  1                   
1                    579                  1                   
1                    581                  1                   
1                    582                  1                   
1                    583                  1                   
1                    584                  2                   
1                    585                  2                   
1                    586                  1                   
1                    587                  1                   
1                    588                  1                   
1                    589                  1                   
1                    591                  1                   
1                    592                  2                   
1                    593                  1                   
1                    601                  2                   
1                    602                  1                   
1                    603                  1                   
1                    604                  1                   
1                    605                  1                   
1                    606                  2                   
1                    618                  1                   
1                    620                  2                   
1                    621                  1                   
1                    623                  2                   
1                    624                  1                   
1                    625                  2                   
1                    626                  1                   
1                    628                  2                   
1                    629                  3                   
1                    630                  1                   
1                    631                  1                   
1                    634                  2                   
1                    635                  2                   
1                    636                  1                   
1                    638                  2                   
1                    640                  1                   
1                    641                  1                   
1                    643                  1                   
1                    645                  2                   
1                    646                  1                   
1                    649                  1                   
1                    651                  1                   
1                    655                  1                   
1                    656                  1                   
1                    657                  1                   
1                    658                  2                   
1                    660                  1                   
1                    661                  1                   
1                    662                  1                   
1                    663                  3                   
1                    665                  2                   
1                    666                  2                   
1                    667                  2                   
1                    668                  1                   
1                    670                  2                   
1                    671                  1                   
1                    672                  1                   
1                    676                  1                   
1                    677                  1                   
1                    679                  1                   
1                    681                  1                   
1                    682                  1                   
1                    683                  2                   
1                    685                  3                   
1                    686                  2                   
1                    689                  1                   
1                    690                  2                   
1                    695                  1                   
1                    698                  1                   
1                    699                  1                   
1                    700                  1                   
1                    701                  1                   
1                    704                  1                   
1                    707                  2                   
1                    708                  1                   
1                    709                  2                   
1                    711                  2                   
1                    712                  1                   
1                    713                  1                   
1                    714                  1                   
1                    715                  1                   
1                    717                  2                   
1                    719                  2                   
1                    721                  2                   
1                    722                  1                   
1                    724                  1                   
1                    725                  1                   
1                    726                  2                   
1                    728                  1                   
1                    729                  3                   
1                    733                  1                   
1                    739                  1                   
1                    746                  3                   
1                    747                  3                   
1                    751                  1                   
1                    754                  1                   
1                    755                  2                   
1                    757                  2                   
1                    759                  2                   
1                    762                  1                   
1                    764                  1                   
1                    767                  1                   
1                    774                  1                   
1                    781                  2                   
1                    783                  1                   
1                    784                  1                   
1                    789                  1                   
1                    790                  2                   
1                    791                  1                   
1                    792                  3                   
1                    794                  1                   
1                    795                  1                   
1                    796                  1                   
1                    797                  1                   
1                    798                  2                   
1                    799                  2                   
1                    800                  2                   
1                    801                  2                   
1                    804                  1                   
1                    808                  1                   
1                    810                  1                   
1                    811                  3                   
1                    812                  2                   
1                    814                  1                   
1                    815                  1                   
1                    817                  1                   
1                    818                  1                   
1                    822                  1                   
1                    824                  1                   
1                    826                  1                   
1                    836                  1                   
1                    859                  2                   
1                    860                  2                   
1                    862                  1                   
1                    865                  1                   
1                    869                  1                   
1                    870                  2                   
1                    871                  2                   
1                    872                  1                   
1                    873                  1                   
1                    874                  2                   
1                    875                  2                   
1                    876                  3                   
1                    877                  1                   
1                    878                  4                   
1                    879                  3                   
1                    880                  2                   
1                    882                  1                   
1                    883                  1                   
1                    884                  1                   
1                    886                  2                   
1                    888                  1                   
1                    894                  1                   
1                    904                  2                   
1                    908                  2                   
1                    909                  1                   
1                    911                  1                   
1                    914                  2                   
1                    916                  1                   
1                    917                  2                   
1                    918                  1                   
1                    921                  1                   
1                    923                  1                   
1                    924                  1                   
1                    925                  2                   
1                    927                  1                   
1                    928                  1                   
1                    937                  1                   
1                    941                  1                   
1                    944                  3                   
1                    945                  1                   
1                    946                  1                   
1                    947                  1                   
1                    948                  1                   
1                    951                  1                   
1                    959                  1                   
1                    960                  1                   
1                    962                  1                   
1                    963                  1                   
1                    964                  1                   
1                    966                  1                   
1                    968                  1                   
1                    972                  1                   
1                    973                  1                   
1                    974                  1                   
1                    975                  1                   
1                    976                  2                   
1                    978                  1                   
1                    979                  2                   
1                    980                  1                   
1                    981                  2                   
1                    982                  2                   
1                    983                  1                   
1                    986                  1                   
1                    990                  1                   
1                    991                  2                   
1                    994                  1                   
1                    997                  1                   
1                    999                  1                   
1                    1000                 1                   
1                    1001                 1                   
1                    1002                 2                   
1                    1003                 2                   
1                    1007                 2                   
1                    1008                 1                   
1                    1011                 1                   
1                    1012                 1                   
1                    1026                 1                   
1                    1028                 1                   
1                    1034                 2                   
1                    1037                 2                   
1                    1040                 3                   
1                    1042                 1                   
1                    1043                 1                   
1                    1048                 1                   
1                    1050                 1                   
1                    1051                 1                   
1                    1059                 1                   
1                    1061                 2                   
1                    1063                 1                   
1                    1064                 2                   
1                    1065                 1                   
1                    1066                 2                   
1                    1072                 3                   
1                    1073                 1                   
1                    1074                 1                   
1                    1077                 1                   
1                    1084                 1                   
1                    1088                 1                   
1                    1089                 1                   
1                    1090                 1                   
1                    1091                 1                   
1                    1093                 1                   
1                    1095                 1                   
1                    1096                 1                   
1                    1097                 1                   
1                    1098                 1                   
1                    1099                 1                   
1                    1100                 1                   
1                    1101                 1                   
1                    1103                 1                   
1                    1104                 1                   
1                    1106                 2                   
1                    1107                 1                   
1                    1110                 2                   
1                    1111                 1                   
1                    1113                 2                   
1                    1114                 2                   
1                    1121                 1                   
1                    1124                 1                   
1                    1125                 2                   
1                    1128                 1                   
1                    1144                 2                   
1                    1147                 2                   
1                    1149                 2                   
1                    1151                 2                   
1                    1153                 1                   
1                    1154                 1                   
1                    1155                 2                   
1                    1158                 1                   
1                    1159                 1                   
1                    1160                 1                   
1                    1161                 1                   
1                    1162                 1                   
1                    1163                 2                   
1                    1164                 1                   
1                    1165                 1                   
1                    1166                 1                   
1                    1167                 2                   
1                    1168                 1                   
1                    1169                 2                   
1                    1170                 2                   
1                    1175                 1                   
1                    1177                 1                   
1                    1178                 1                   
1                    1179                 1                   
1                    1180                 1                   
1                    1181                 1                   
1                    1183                 1                   
1                    1184                 1                   
1                    1185                 1                   
1                    1186                 2                   
1                    1191                 2                   
1                    1192                 1                   
1                    1194                 2                   
1                    1196                 1                   
1                    1197                 1                   
1                    1198                 2                   
1                    1199                 1                   
1                    1200                 2                   
1                    1201                 1                   
1                    1202                 1                   
1                    1203                 1                   
1                    1204                 1                   
1                    1205                 1                   
1                    1206                 1                   
1                    1207                 1                   
1                    1212                 2                   
1                    1213                 2                   
1                    1215                 1                   
1                    1216                 1                   
1                    1217                 1                   
1                    1218                 1                   
1                    1219                 3                   
1                    1222                 1                   
1                    1224                 1                   
1                    1225                 1                   
1                    1226                 1                   
1                    1232                 1                   
1                    1235                 1                   
1                    1236                 1                   
1                    1241                 1                   
1                    1242                 1                   
1                    1244                 3                   
1                    1246                 2                   
1                    1250                 1                   
1                    1254                 1                   
1                    1255                 2                   
1                    1258                 1                   
1                    1260                 1                   
1                    1261                 1                   
1                    1263                 4                   
1                    1264                 1                   
1                    1268                 2                   
1                    1270                 1                   
1                    1271                 2                   
1                    1274                 1                   
1                    1277                 1                   
1                    1279                 2                   
1                    1280                 1                   
1                    1281                 1                   
1                    1282                 1                   
1                    1285                 1                   
1                    1286                 1                   
1                    1290                 1                   
1                    1292                 1                   
1                    1294                 1                   
1                    1295                 1                   
1                    1296                 1                   
1                    1298                 1                   
1                    1300                 3                   
1                    1303                 1                   
1                    1304                 1                   
1                    1305                 3                   
1                    1307                 1                   
1                    1309                 1                   
1                    1310                 2                   
1                    1311                 1                   
1                    1312                 1                   
1                    1313                 1                   
1                    1315                 2                   
1                    1319                 1                   
1                    1320                 1                   
1                    1321                 1                   
1                    1322                 1                   
1                    1324                 1                   
1                    1325                 2                   
1                    1327                 1                   
1                    1328                 3                   
1                    1331                 1                   
1                    1332                 1                   
1                    1334                 1                   
1                    1335                 2                   
1                    1336                 2                   
1                    1338                 2                   
1                    1339                 1                   
1                    1340                 1                   
1                    1341                 1                   
1                    1343                 1                   
1                    1344                 1                   
1                    1345                 1                   
1                    1346                 2                   
1                    1348                 1                   
1                    1350                 1                   
1                    1351                 1                   
1                    1354                 1                   
1                    1355                 1                   
1                    1356                 1                   
1                    1361                 2                   
1                    1362                 1                   
1                    1365                 1                   
1                    1366                 1                   
1                    1372                 1                   
1                    1373                 1                   
1                    1374                 2                   
1                    1375                 2                   
1                    1378                 1                   
1                    1379                 1                   
1                    1380                 2                   
1                    1381                 1                   
1                    1385                 1                   
1                    1386                 1                   
1                    1389                 1                   
1                    1391                 1                   
1                    1393                 1                   
1                    1394                 1                   
1                    1395                 1                   
1                    1399                 1                   
2                    1                    1                   
2                    2                    1                   
2                    4                    1                   
2                    6                    1                   
2                    7                    1                   
2                    9                    1                   
2                    11                   1                   
2                    12                   6                   
2                    13                   2                   
2                    14                   4                   
2                    15                   1                   
2                    16                   1                   
2                    19                   1                   
2                    24                   2                   
2                    25                   2                   
2                    26                   1                   
2                    27                   1                   
2                    28                   1                   
2                    29                   3                   
2                    30                   1                   
2                    31                   1                   
2                    32                   1                   
2                    33                   3                   
2                    34                   1                   
2                    35                   1                   
2                    36                   2                   
2                    37                   1                   
2                    40                   1                   
2                    41                   1                   
2                    44                   1                   
2                    45                   1                   
2                    46                   2                   
2                    47                   2                   
2                    49                   1                   
2                    51                   5                   
2                    52                   1                   
2                    53                   1                   
2                    58                   2                   
2                    60                   2                   
2                    66                   1                   
2                    67                   1                   
2                    69                   1                   
2                    70                   2                   
2                    72                   1                   
2                    73                   1                   
2                    75                   3                   
2                    76                   2                   
2                    77                   1                   
2                    78                   4                   
2                    80                   1                   
2                    81                   1                   
2                    82                   3                   
2                    83                   1                   
2                    85                   2                   
2                    87                   1                   
2                    92                   2                   
2                    93                   1                   
2                    95                   1                   
2                    96                   1                   
2                    97                   1                   
2                    98                   1                   
2                    99                   1                   
2                    100                  3                   
2                    101                  2                   
2                    102                  1                   
2                    103                  1                   
2                    107                  1                   
2                    108                  1                   
2                    110                  2                   
2                    114                  1                   
2                    115                  1                   
2                    116                  1                   
2                    124                  1                   
2                    129                  2                   
2                    130                  1                   
2                    132                  1                   
2                    139                  1                   
2                    141                  2                   
2                    142                  2                   
2                    143                  1                   
2                    144                  1                   
2                    145                  1                   
2                    146                  1                   
2                    149                  1                   
2                    155                  1                   
2                    156                  1                   
2                    157                  1                   
2                    159                  1                   
2                    160                  2                   
2                    162                  1                   
2                    163                  3                   
2                    164                  1                   
2                    166                  1                   
2                    169                  1                   
2                    171                  1                   
2                    172                  5                   
2                    173                  1                   
2                    174                  1                   
2                    176                  1                   
2                    179                  1                   
2                    181                  1                   
2                    183                  1                   
2                    184                  2                   
2                    185                  1                   
2                    186                  1                   
2                    187                  1                   
2                    189                  1                   
2                    193                  1                   
2                    195                  2                   
2                    197                  1                   
2                    198                  1                   
2                    201                  1                   
2                    202                  3                   
2                    204                  1                   
2                    206                  1                   
2                    209                  2                   
2                    211                  1                   
2                    214                  1                   
2                    216                  1                   
2                    217                  1                   
2                    220                  3                   
2                    222                  1                   
2                    225                  1                   
2                    226                  1                   
2                    230                  1                   
2                    235                  1                   
2                    238                  1                   
2                    239                  1                   
2                    240                  1                   
2                    242                  1                   
2                    244                  2                   
2                    245                  1                   
2                    246                  1                   
2                    251                  2                   
2                    252                  1                   
2                    253                  3                   
2                    262                  1                   
2                    263                  1                   
2                    264                  1                   
2                    266                  1                   
2                    274                  2                   
2                    275                  1                   
2                    280                  1                   
2                    281                  1                   
2                    284                  3                   
2                    285                  1                   
2                    288                  2                   
2                    290                  1                   
2                    292                  1                   
2                    293                  2                   
2                    296                  1                   
2                    297                  2                   
2                    300                  1                   
2                    302                  1                   
2                    304                  1                   
2                    305                  1                   
2                    309                  1                   
2                    311                  2                   
2                    315                  1                   
2                    316                  1                   
2                    318                  1                   
2                    319                  1                   
2                    320                  1                   
2                    321                  1                   
2                    322                  1                   
2                    323                  1                   
2                    328                  2                   
2                    329                  3                   
2                    334                  1                   
2                    336                  1                   
2                    342                  2                   
2                    344                  1                   
2                    345                  1                   
2                    346                  1                   
2                    347                  1                   
2                    349                  1                   
2                    350                  1                   
2                    351                  1                   
2                    352                  1                   
2                    359                  1                   
2                    362                  1                   
2                    363                  1                   
2                    364                  3                   
2                    365                  1                   
2                    366                  1                   
2                    368                  1                   
2                    369                  2                   
2                    373                  1                   
2                    374                  3                   
2                    375                  1                   
2                    378                  1                   
2                    379                  1                   
2                    380                  1                   
2                    385                  1                   
2                    388                  1                   
2                    389                  1                   
2                    390                  2                   
2                    391                  2                   
2                    395                  3                   
2                    398                  1                   
2                    401                  2                   
2                    404                  1                   
2                    406                  2                   
2                    409                  1                   
2                    410                  2                   
2                    414                  1                   
2                    415                  2                   
2                    416                  2                   
2                    417                  1                   
2                    422                  1                   
2                    424                  1                   
2                    425                  1                   
2                    429                  2                   
2                    430                  1                   
2                    431                  1                   
2                    432                  1                   
2                    433                  1                   
2                    436                  2                   
2                    438                  1                   
2                    440                  1                   
2                    441                  3                   
2                    442                  1                   
2                    444                  1                   
2                    445                  1                   
2                    446                  1                   
2                    447                  1                   
2                    448                  1                   
2                    449                  1                   
2                    451                  1                   
2                    453                  2                   
2                    455                  1                   
2                    456                  1                   
2                    458                  1                   
2                    462                  1                   
2                    464                  1                   
2                    465                  1                   
2                    466                  2                   
2                    468                  1                   
2                    472                  1                   
2                    476                  2                   
2                    480                  1                   
2                    484                  1                   
2                    486                  4                   
2                    490                  1                   
2                    493                  1                   
2                    497                  2                   
2                    499                  1                   
2                    504                  1                   
2                    505                  1                   
2                    508                  1                   
2                    513                  1                   
2                    516                  1                   
2                    517                  1                   
2                    518                  1                   
2                    519                  1                   
2                    526                  1                   
2                    527                  1                   
2                    532                  1                   
2                    533                  1                   
2                    536                  2                   
2                    537                  1                   
2                    540                  1                   
2                    542                  1                   
2                    545                  1                   
2                    551                  1                   
2                    552                  2                   
2                    553                  2                   
2                    554                  2                   
2                    556                  1                   
2                    561                  1                   
2                    563                  1                   
2                    568                  1                   
2                    569                  1                   
2                    570                  1                   
2                    572                  1                   
2                    574                  2                   
2                    575                  1                   
2                    576                  1                   
2                    577                  1                   
2                    578                  2                   
2                    579                  2                   
2                    580                  1                   
2                    581                  2                   
2                    583                  1                   
2                    584                  1                   
2                    585                  1                   
2                    587                  1                   
2                    588                  2                   
2                    589                  1                   
2                    590                  1                   
2                    592                  1                   
2                    593                  1                   
2                    594                  1                   
2                    595                  1                   
2                    599                  1                   
2                    601                  1                   
2                    606                  2                   
2                    607                  2                   
2                    624                  2                   
2                    625                  3                   
2                    627                  1                   
2                    629                  1                   
2                    631                  1                   
2                    634                  1                   
2                    638                  2                   
2                    640                  2                   
2                    641                  1                   
2                    644                  1                   
2                    648                  1                   
2                    649                  1                   
2                    650                  2                   
2                    651                  1                   
2                    654                  1                   
2                    656                  1                   
2                    657                  1                   
2                    658                  4                   
2                    660                  1                   
2                    662                  1                   
2                    663                  1                   
2                    665                  1                   
2                    666                  1                   
2                    667                  1                   
2                    670                  1                   
2                    671                  1                   
2                    672                  2                   
2                    674                  1                   
2                    676                  1                   
2                    677                  1                   
2                    679                  1                   
2                    681                  2                   
2                    683                  1                   
2                    684                  1                   
2                    685                  2                   
2                    686                  1                   
2                    695                  2                   
2                    699                  2                   
2                    700                  3                   
2                    701                  1                   
2                    702                  1                   
2                    704                  1                   
2                    706                  1                   
2                    707                  2                   
2                    708                  1                   
2                    709                  1                   
2                    711                  1                   
2                    712                  2                   
2                    715                  2                   
2                    720                  1                   
2                    721                  2                   
2                    722                  1                   
2                    723                  1                   
2                    724                  3                   
2                    725                  2                   
2                    726                  3                   
2                    727                  1                   
2                    728                  1                   
2                    729                  3                   
2                    730                  1                   
2                    731                  2                   
2                    732                  1                   
2                    733                  1                   
2                    734                  1                   
2                    736                  1                   
2                    738                  1                   
2                    739                  1                   
2                    740                  1                   
2                    743                  1                   
2                    745                  1                   
2                    746                  4                   
2                    747                  3                   
2                    755                  1                   
2                    756                  2                   
2                    757                  1                   
2                    758                  1                   
2                    759                  2                   
2                    762                  1                   
2                    766                  1                   
2                    769                  1                   
2                    774                  1                   
2                    777                  1                   
2                    778                  1                   
2                    781                  3                   
2                    782                  1                   
2                    785                  1                   
2                    786                  1                   
2                    787                  1                   
2                    790                  1                   
2                    791                  1                   
2                    792                  4                   
2                    795                  1                   
2                    796                  2                   
2                    797                  1                   
2                    798                  4                   
2                    799                  1                   
2                    800                  1                   
2                    801                  1                   
2                    803                  1                   
2                    804                  2                   
2                    805                  2                   
2                    806                  1                   
2                    809                  1                   
2                    810                  4                   
2                    811                  2                   
2                    812                  2                   
2                    813                  1                   
2                    814                  1                   
2                    818                  1                   
2                    826                  2                   
2                    827                  2                   
2                    828                  1                   
2                    831                  1                   
2                    833                  2                   
2                    834                  1                   
2                    835                  2                   
2                    836                  3                   
2                    837                  2                   
2                    840                  2                   
2                    843                  1                   
2                    844                  1                   
2                    846                  2                   
2                    854                  1                   
2                    855                  1                   
2                    856                  1                   
2                    858                  1                   
2                    859                  1                   
2                    860                  2                   
2                    862                  2                   
2                    863                  1                   
2                    864                  1                   
2                    870                  4                   
2                    873                  2                   
2                    874                  2                   
2                    875                  2                   
2                    876                  2                   
2                    878                  2                   
2                    879                  1                   
2                    880                  2                   
2                    882                  1                   
2                    883                  2                   
2                    884                  2                   
2                    886                  3                   
2                    887                  1                   
2                    889                  1                   
2                    892                  1                   
2                    894                  1                   
2                    896                  2                   
2                    899                  2                   
2                    901                  1                   
2                    902                  1                   
2                    904                  1                   
2                    908                  3                   
2                    909                  3                   
2                    911                  2                   
2                    912                  1                   
2                    914                  2                   
2                    916                  1                   
2                    917                  3                   
2                    918                  1                   
2                    921                  2                   
2                    923                  1                   
2                    924                  1                   
2                    925                  2                   
2                    927                  1                   
2                    928                  1                   
2                    929                  1                   
2                    930                  1                   
2                    933                  2                   
2                    934                  1                   
2                    936                  1                   
2                    937                  1                   
2                    938                  1                   
2                    939                  1                   
2                    940                  1                   
2                    945                  1                   
2                    948                  2                   
2                    951                  1                   
2                    957                  1                   
2                    962                  1                   
2                    963                  1                   
2                    968                  1                   
2                    969                  1                   
2                    976                  2                   
2                    979                  2                   
2                    980                  1                   
2                    981                  3                   
2                    982                  2                   
2                    983                  1                   
2                    986                  1                   
2                    987                  1                   
2                    990                  1                   
2                    991                  1                   
2                    993                  1                   
2                    997                  3                   
2                    1000                 1                   
2                    1002                 3                   
2                    1007                 1                   
2                    1008                 1                   
2                    1011                 1                   
2                    1012                 2                   
2                    1013                 2                   
2                    1014                 1                   
2                    1015                 1                   
2                    1024                 1                   
2                    1029                 1                   
2                    1030                 1                   
2                    1031                 1                   
2                    1032                 1                   
2                    1035                 2                   
2                    1036                 1                   
2                    1040                 1                   
2                    1041                 1                   
2                    1042                 2                   
2                    1043                 2                   
2                    1047                 1                   
2                    1051                 2                   
2                    1052                 1                   
2                    1053                 1                   
2                    1055                 1                   
2                    1056                 1                   
2                    1061                 1                   
2                    1063                 1                   
2                    1064                 1                   
2                    1065                 1                   
2                    1066                 1                   
2                    1068                 1                   
2                    1072                 1                   
2                    1077                 1                   
2                    1080                 1                   
2                    1083                 1                   
2                    1084                 1                   
2                    1087                 1                   
2                    1088                 2                   
2                    1089                 4                   
2                    1093                 1                   
2                    1094                 1                   
2                    1095                 3                   
2                    1097                 1                   
2                    1101                 1                   
2                    1102                 1                   
2                    1104                 1                   
2                    1108                 1                   
2                    1110                 1                   
2                    1111                 1                   
2                    1114                 1                   
2                    1117                 1                   
2                    1119                 1                   
2                    1120                 1                   
2                    1122                 2                   
2                    1124                 1                   
2                    1129                 1                   
2                    1130                 1                   
2                    1137                 1                   
2                    1138                 1                   
2                    1144                 1                   
2                    1147                 3                   
2                    1148                 1                   
2                    1150                 1                   
2                    1151                 1                   
2                    1153                 1                   
2                    1154                 1                   
2                    1155                 1                   
2                    1157                 1                   
2                    1158                 2                   
2                    1160                 1                   
2                    1161                 1                   
2                    1163                 2                   
2                    1165                 1                   
2                    1166                 1                   
2                    1167                 2                   
2                    1168                 1                   
2                    1169                 4                   
2                    1170                 3                   
2                    1173                 1                   
2                    1179                 1                   
2                    1181                 1                   
2                    1183                 1                   
2                    1185                 1                   
2                    1187                 1                   
2                    1188                 1                   
2                    1190                 1                   
2                    1195                 1                   
2                    1197                 2                   
2                    1198                 1                   
2                    1201                 1                   
2                    1202                 2                   
2                    1203                 1                   
2                    1206                 1                   
2                    1209                 1                   
2                    1210                 1                   
2                    1212                 2                   
2                    1213                 1                   
2                    1217                 3                   
2                    1219                 2                   
2                    1224                 1                   
2                    1233                 1                   
2                    1235                 1                   
2                    1239                 1                   
2                    1243                 1                   
2                    1244                 1                   
2                    1246                 2                   
2                    1247                 1                   
2                    1248                 1                   
2                    1253                 1                   
2                    1255                 2                   
2                    1263                 4                   
2                    1265                 1                   
2                    1270                 1                   
2                    1271                 2                   
2                    1273                 1                   
2                    1274                 1                   
2                    1277                 1                   
2                    1279                 3                   
2                    1280                 1                   
2                    1281                 1                   
2                    1283                 2                   
2                    1285                 1                   
2                    1293                 1                   
2                    1294                 3                   
2                    1295                 2                   
2                    1296                 1                   
2                    1297                 1                   
2                    1299                 1                   
2                    1300                 3                   
2                    1301                 1                   
2                    1303                 2                   
2                    1305                 1                   
2                    1309                 4                   
2                    1310                 2                   
2                    1311                 1                   
2                    1319                 1                   
2                    1320                 3                   
2                    1321                 1                   
2                    1322                 1                   
2                    1324                 2                   
2                    1325                 1                   
2                    1326                 1                   
2                    1327                 1                   
2                    1328                 2                   
2                    1330                 1                   
2                    1331                 1                   
2                    1332                 1                   
